4.862935466676079344e-01
1.006948460227065745e+00
1.007841247235129023e+00
5.264220918926144632e-01
7.635932633432158667e-01
8.158395838063774164e-02
-5.790475291675038771e-02
3.217306840433117337e-33
6.869605829493653242e-38
1.219044912865048046e-37
4.820346319939390834e-36
5.284036081817041836e-37
2.239079209781902438e-38
4.466371557461836789e-36
1.426505614938264972e-35
1.558930442328047855e-36
9.536851857268350359e-45
6.741755151922651160e-38
8.796614705182691230e-03
1.288742632925360088e-40
2.290916199077241748e-41
4.965051478598200572e-35
1.090596786596291649e-34
1.593406951033089120e-32
1.436690995004145697e-24
2.015274543874014390e-01
3.725047898169770999e-01
1.224988440245859992e-04
2.956132657017158105e-01
3.399895691516360877e-29
2.558698593768610256e-31
2.066009647291796621e-32
3.799371561508254556e-31
7.839071784178425433e-30
5.470968075799763863e-30
1.160065230802707387e-31
5.560039249768425166e-30
9.203757199727696315e-04
2.182678731280476040e-31
2.606392402579274256e-31
2.819679571082004136e-30
1.102701830049810588e-14
6.893453569981881912e-03
1.001957995685505941e-02
4.317088116148561232e-28
8.726540901570586711e-26
4.259831020860179834e-21
1.373610707297223121e-01
3.561526634540864102e-09
3.088138880032754224e-15
